year,geo_name,geo,mean_commute_minutes
2013,"Delaware County, PA","05000US42045",26.7166
2015,"Carroll County","05000US28015",26.7154
2013,"Austin County","05000US48015",26.7139
2014,"Robertson County","05000US21201",26.7139
2014,"Bedford County","05000US42009",26.7135
2015,"Clearwater County","05000US16035",26.7123
2013,"Peñuelas Municipio","05000US72111",26.712
2015,"Cherokee County","05000US01019",26.7119
2015,"Northampton County, PA","05000US42095",26.7117
2014,"Van Buren County","05000US05141",26.7105
2014,"Barnwell County","05000US45011",26.7004
2015,"Hardeman County","05000US47069",26.6955
2014,"Honolulu County, HI","05000US15003",26.6898
2013,"Macoupin County","05000US17117",26.687
2015,"Macomb County, MI","05000US26099",26.6853
2013,"Las Piedras Municipio","05000US72085",26.6851
2013,"Lancaster County","05000US45057",26.6841
2015,"Noble County","05000US39121",26.6838
2013,"Madison County","05000US12079",26.683
2014,"San Sebastián Municipio","05000US72131",26.6823
2014,"Stone County","05000US29209",26.678
2014,"Long County","05000US13183",26.6759
2014,"McLean County","05000US21149",26.6705
2015,"Austin County","05000US48015",26.6689
2015,"Skamania County","05000US53059",26.6689
2015,"Crenshaw County","05000US01041",26.6673
2014,"Pawnee County","05000US40117",26.6669
2014,"St. Lucie County, FL","05000US12111",26.6629
2013,"Texas County","05000US29215",26.6597
2015,"McDonald County","05000US29119",26.6596
2014,"Bradford County","05000US12007",26.6595
2014,"Bibb County","05000US01007",26.6577
2015,"Madison County","05000US12079",26.6559
2015,"Bedford County","05000US42009",26.6479
2013,"El Dorado County, CA","05000US06017",26.6466
2014,"Bullitt County","05000US21029",26.6445
2013,"Jasper County","05000US45053",26.639
2015,"Geauga County","05000US39055",26.6374
2015,"Pawnee County","05000US40117",26.6364
2015,"Schley County","05000US13249",26.6336
2014,"Putnam County","05000US18133",26.6245
2014,"Martin County","05000US18101",26.6179
2014,"Putnam County","05000US12107",26.6125
2015,"DeKalb County","05000US47041",26.6111
2015,"Lancaster County","05000US45057",26.6106
2015,"Tucker County","05000US54093",26.6065
2014,"Skamania County","05000US53059",26.5955
2014,"Randolph County","05000US01111",26.5946
2013,"Franklin city","05000US51620",26.5905
2015,"Burleson County","05000US48051",26.5856
2013,"Fleming County","05000US21069",26.5822
2014,"Clay County","05000US21051",26.5812
2015,"Allendale County","05000US45005",26.5809
2015,"Island County","05000US53029",26.5799
2015,"Galveston County, TX","05000US48167",26.5786
2013,"Sharp County","05000US05135",26.5777
2014,"Macoupin County","05000US17117",26.574
2015,"Jack County","05000US48237",26.5704
2013,"Monroe County","05000US13207",26.5673
2013,"Cleveland County","05000US05025",26.5579
2015,"Mercer County","05000US17131",26.555
2013,"Granville County","05000US37077",26.5497
2013,"Scott County","05000US47151",26.5462
2015,"Patrick County","05000US51141",26.5448
2013,"Bradford County","05000US12007",26.5386
2014,"Mercer County","05000US17131",26.5349
2015,"St. James Parish","05000US22093",26.53
2013,"Harris County, TX","05000US48201",26.5203
2014,"Decatur County","05000US47039",26.5201
2013,"Ionia County","05000US26067",26.5172
2015,"Winn Parish","05000US22127",26.517
2015,"Putnam County","05000US18133",26.5164
2013,"Winston County","05000US01133",26.5143
2015,"White County","05000US13311",26.5137
2014,"Perry County","05000US17145",26.5132
2014,"Fajardo Municipio","05000US72053",26.5124
2015,"Van Buren County","05000US05141",26.5121
2014,"Gilmer County","05000US54021",26.5074
2014,"Marin County, CA","05000US06041",26.5062
2013,"Henry County","05000US18065",26.5046
2013,"Bedford County","05000US51019",26.5044
2014,"Middlesex County","05000US51119",26.503
2014,"Macomb County, MI","05000US26099",26.5016
2013,"Lincoln County","05000US47103",26.5008
2015,"Champaign County","05000US39021",26.4995
2014,"Las Marías Municipio","05000US72083",26.4975
2013,"McClain County","05000US40087",26.496
2014,"Jones County","05000US13169",26.4941
2014,"Harris County","05000US13145",26.4855
2015,"Barry County","05000US26015",26.4845
2014,"St. Croix County","05000US55109",26.4834
2015,"Montgomery County, PA","05000US42091",26.4811
2015,"Overton County","05000US47133",26.4793
2013,"Cass County, MO","05000US29037",26.4788
2015,"Treutlen County","05000US13283",26.4785
2015,"Crawford County","05000US29055",26.4785
2015,"Hickory County","05000US29085",26.4744
2014,"Northampton County, PA","05000US42095",26.4741
2014,"Juana Díaz Municipio","05000US72075",26.4701
2014,"Lake County, FL","05000US12069",26.4697
2014,"McDuffie County","05000US13189",26.466
2013,"Hendry County","05000US12051",26.4605
2015,"Hardin County","05000US48199",26.4578
2013,"St. Charles Parish","05000US22089",26.4578
2015,"Yadkin County","05000US37197",26.457
2015,"Sumner County, TN","05000US47165",26.4523
2013,"Monroe County","05000US47123",26.4522
2015,"Lewis County","05000US54041",26.4504
2014,"Upshur County","05000US48459",26.4499
2015,"Arlington County, VA","05000US51013",26.4397
2013,"Madison County","05000US37115",26.4373
2013,"Jack County","05000US48237",26.4281
2013,"Delta County","05000US48119",26.4278
2013,"Perry County","05000US01105",26.4228
2014,"Medina County, OH","05000US39103",26.4216
2015,"Grayson County","05000US21085",26.4203
2015,"Broward County, FL","05000US12011",26.4118
2015,"Winston County","05000US01133",26.4104
2015,"Jones County","05000US13169",26.4084
2015,"Bedford County","05000US51019",26.4072
2013,"Clinton County","05000US29049",26.4066
2014,"Tucker County","05000US54093",26.4032
2013,"Lake County, FL","05000US12069",26.4015
2013,"McLean County","05000US21149",26.4015
2013,"La Salle County","05000US48283",26.398
2013,"Fulton County","05000US17057",26.395
2015,"Clermont County, OH","05000US39025",26.3933
2014,"Johnson County","05000US13167",26.3923
2013,"Morgan County","05000US13211",26.3904
2013,"St. Croix County","05000US55109",26.3901
2013,"Sutter County","05000US06101",26.39
2015,"Pierce County","05000US13229",26.3899
2015,"Prairie County","05000US05117",26.3895
2013,"Lander County","05000US32015",26.3857
2013,"Bullitt County","05000US21029",26.3857
2014,"Noxubee County","05000US28103",26.3854
2014,"Anderson County","05000US21005",26.3844
2015,"Fulton County","05000US05049",26.3837
2014,"Geauga County","05000US39055",26.3774
2013,"Abbeville County","05000US45001",26.3755
2015,"Greene County","05000US17061",26.3732
2014,"Tyrrell County","05000US37177",26.365
2015,"Denton County, TX","05000US48121",26.3595
2014,"Wood County","05000US48499",26.3578
2013,"Wilcox County","05000US13315",26.3565
2014,"Cass County, MO","05000US29037",26.3553
2015,"King County, WA","05000US53033",26.3472
2015,"Union County","05000US45087",26.3459
2015,"Henry County","05000US01067",26.3444
2013,"Lincoln County","05000US21137",26.338
2013,"Northampton County, PA","05000US42095",26.3365
2014,"Clermont County, OH","05000US39025",26.3362
2013,"Haskell County","05000US40061",26.3356
2014,"Sumner County, TN","05000US47165",26.3296
2015,"Nicholas County","05000US54067",26.3247
2014,"Autauga County","05000US01001",26.3211
2014,"Perry County","05000US01105",26.3205
2013,"Logan County","05000US40083",26.3195
2013,"Pickaway County","05000US39129",26.3173
2013,"Upshur County","05000US48459",26.3164
2013,"Humacao Municipio","05000US72069",26.3152
2013,"Mercer County","05000US17131",26.3124
2014,"Stevens County","05000US53065",26.312
2014,"Barry County","05000US26015",26.3063
2015,"Nottoway County","05000US51135",26.3057
2014,"Rockcastle County","05000US21203",26.2993
2015,"Santa Rosa County, FL","05000US12113",26.2985
2013,"Harrison County","05000US21097",26.2969
2015,"Lenawee County, MI","05000US26091",26.2944
2015,"Humacao Municipio","05000US72069",26.2922
2015,"Ashe County","05000US37009",26.2901
2015,"Ionia County","05000US26067",26.2894
2014,"Madison County","05000US37115",26.2843
2015,"Stevens County","05000US53065",26.2839
2013,"Scott County","05000US18143",26.2825
2014,"Bristol County, MA","05000US25005",26.2822
2015,"York County, PA","05000US42133",26.2818
2013,"Burke County","05000US13033",26.2797
2015,"Jasper County","05000US18073",26.2796
2014,"El Dorado County, CA","05000US06017",26.2796
2014,"Grayson County","05000US51077",26.2756
2014,"Sierra County","05000US06091",26.2753
2015,"Goliad County","05000US48175",26.2744
2014,"Fleming County","05000US21069",26.2682
2013,"Clermont County, OH","05000US39025",26.2672
2014,"Montgomery County, PA","05000US42091",26.2671
2014,"Marion County","05000US47115",26.2629
2014,"Arlington County, VA","05000US51013",26.2615
2013,"Giles County","05000US47055",26.2613
2013,"Calhoun County","05000US45017",26.26
2014,"Greene County","05000US42059",26.2592
2015,"Polk County","05000US48373",26.2572
2013,"Ste. Genevieve County","05000US29186",26.2481
2013,"McCreary County","05000US21147",26.2467
2013,"Noxubee County","05000US28103",26.2466
2013,"Honolulu County, HI","05000US15003",26.246
2015,"Butler County","05000US21031",26.2459
2015,"Miller County","05000US29131",26.2373
2013,"Montgomery County, PA","05000US42091",26.2363
2013,"Decatur County","05000US47039",26.2362
2015,"Oxford County","05000US23017",26.2357
2015,"Noxubee County","05000US28103",26.2347
2014,"Nicholas County","05000US54067",26.2343
2014,"Broward County, FL","05000US12011",26.2312
2014,"Wayne County","05000US29223",26.2292
2015,"Johnson County","05000US21115",26.2291
2015,"Montgomery County","05000US29139",26.2291
2014,"Weston County","05000US56045",26.2256
2015,"Medina County, OH","05000US39103",26.2235
2013,"Baker County","05000US13007",26.2231
2013,"Bristol County, MA","05000US25005",26.2211
2013,"Greene County","05000US42059",26.2197
2014,"Worth County","05000US13321",26.2188
2013,"Cherokee County","05000US01019",26.2186
2015,"Hill County","05000US48217",26.2137
2014,"Wetzel County","05000US54103",26.2121
2014,"Murray County","05000US13213",26.212
2013,"Letcher County","05000US21133",26.211
2015,"Mercer County, NJ","05000US34021",26.2107
2015,"Adams County, PA","05000US42001",26.2023
2015,"Bartow County, GA","05000US13015",26.2007
2015,"El Dorado County, CA","05000US06017",26.1996
2013,"Owen County","05000US21187",26.1967
2013,"Essex County","05000US50009",26.1966
2013,"Falls County","05000US48145",26.1906
2015,"Cass County, MO","05000US29037",26.1886
2014,"Champaign County","05000US39021",26.1856
2013,"San Sebastián Municipio","05000US72131",26.1794
2014,"Harrison County","05000US21097",26.1787
2015,"Fairfield County, OH","05000US39045",26.1781
2015,"Perry County","05000US01105",26.1736
2013,"Cass County","05000US48067",26.17
2015,"Pleasants County","05000US54073",26.1683
2015,"Lewis County","05000US47101",26.1682
2015,"Spencer County","05000US18147",26.1599
2013,"Macomb County, MI","05000US26099",26.1587
2014,"Monroe County","05000US47123",26.1585
2015,"Bath County","05000US51017",26.1578
2014,"Sutter County","05000US06101",26.157
2015,"Putnam County","05000US12107",26.1555
2013,"Clay County","05000US18021",26.1516
2015,"Campbell County","05000US47013",26.1509
2013,"Chowan County","05000US37041",26.1485
2015,"Broomfield County","05000US08014",26.1456
2015,"Upshur County","05000US48459",26.1428
2013,"Sumner County, TN","05000US47165",26.1388
2015,"Menard County","05000US17129",26.1358
2015,"Peñuelas Municipio","05000US72111",26.1357
2014,"West Feliciana Parish","05000US22125",26.1357
2013,"Lavaca County","05000US48285",26.1326
2015,"Grant County","05000US54023",26.1303
2014,"York County, PA","05000US42133",26.1294
2014,"Sabine County","05000US48403",26.1275
2015,"Chatham County","05000US37037",26.1247
2015,"Chester County","05000US47023",26.1212
2013,"Maries County","05000US29125",26.1203
2013,"Belknap County","05000US33001",26.1192
2015,"Greene County","05000US36039",26.1179
2015,"Guayanilla Municipio","05000US72059",26.1173
2015,"Yancey County","05000US37199",26.1166
2015,"Emanuel County","05000US13107",26.115
2015,"Walker County","05000US13295",26.1147
2015,"Roane County","05000US47145",26.1142
2013,"Stevens County","05000US53065",26.1124
2013,"Knott County","05000US21119",26.1087
2013,"Rutherford County, TN","05000US47149",26.1065
2015,"Okmulgee County","05000US40111",26.1052
2015,"Randolph County","05000US01111",26.097
2014,"Gem County","05000US16045",26.0962
2014,"Cass County","05000US48067",26.0958
2014,"Calhoun County","05000US45017",26.0933
2015,"York County, ME","05000US23031",26.0931
2014,"Susquehanna County","05000US42115",26.0846
2015,"Lafourche Parish","05000US22057",26.0833
2015,"St. Bernard Parish","05000US22087",26.0828
2015,"Livingston County","05000US21139",26.0826
2013,"Harris County","05000US13145",26.0808
2013,"Skamania County","05000US53059",26.0795
2014,"York County, ME","05000US23031",26.0778
2013,"Isabela Municipio","05000US72071",26.0777
2015,"Okfuskee County","05000US40107",26.0771
2013,"Randolph County","05000US01111",26.0762
2015,"Wilcox County","05000US13315",26.0746
2014,"Galveston County, TX","05000US48167",26.0737
2013,"Worth County","05000US13321",26.0715
2015,"Duval County","05000US48131",26.0662
2014,"Yancey County","05000US37199",26.0636
2013,"Somervell County","05000US48425",26.0612
2015,"Susquehanna County","05000US42115",26.0567
2013,"Island County","05000US53029",26.0545
2014,"Cherokee County","05000US01019",26.0465
2014,"Bedford County","05000US51019",26.0442
2015,"Webster County","05000US54101",26.0392
2014,"Richmond County","05000US51159",26.031
2014,"Mercer County, NJ","05000US34021",26.0297
2014,"Greene County","05000US36039",26.0295
2013,"Clay County","05000US47027",26.0291
2015,"Passaic County, NJ","05000US34031",26.0276
2015,"Davie County","05000US37059",26.0275
2013,"Live Oak County","05000US48297",26.0274
2015,"Storey County","05000US32029",26.0246
2014,"McClain County","05000US40087",26.0158
2015,"Custer County","05000US46033",26.0114
2013,"Polk County","05000US13233",26.0109
2014,"Lavaca County","05000US48285",26.0052
2013,"Jasper County","05000US18073",26.004
2015,"Jennings County","05000US18079",26.0039
2014,"Dade County","05000US13083",26.0022
2015,"Morgan County","05000US13211",26.0009
2015,"Autauga County","05000US01001",26.0002
2014,"Hatillo Municipio","05000US72065",25.9983
2015,"Gallia County","05000US39053",25.994
2015,"Villalba Municipio","05000US72149",25.992
2014,"Jasper County","05000US18073",25.9905
2013,"Warren County","05000US18171",25.9865
2015,"Collin County, TX","05000US48085",25.9845
2014,"Oglethorpe County","05000US13221",25.9834
2015,"McLean County","05000US21149",25.9804
2014,"Peñuelas Municipio","05000US72111",25.9764
2015,"Greene County","05000US42059",25.9714
2015,"Chester County, PA","05000US42029",25.9706
2013,"Broward County, FL","05000US12011",25.9694
2014,"Jackson County","05000US39079",25.9683
2014,"Mineral County","05000US54057",25.9648
2014,"Alleghany County","05000US37005",25.964
2014,"Aibonito Municipio","05000US72009",25.9559
2015,"Aibonito Municipio","05000US72009",25.9535
2013,"Union County","05000US45087",25.951
2015,"Stanislaus County, CA","05000US06099",25.9486
2015,"Botetourt County","05000US51023",25.9479
2014,"McCormick County","05000US45065",25.9462
2013,"Jenkins County","05000US13165",25.9421
2014,"Ulster County, NY","05000US36111",25.9396
2015,"Pushmataha County","05000US40127",25.9396
2013,"Yazoo County","05000US28163",25.9385
2013,"Lee County","05000US48287",25.9383
2014,"Ionia County","05000US26067",25.9359
2013,"Orange County","05000US18117",25.9349
2014,"Treutlen County","05000US13283",25.933
2015,"Crittenden County","05000US21055",25.9307
2013,"Custer County","05000US46033",25.9267
2013,"Carroll County","05000US51035",25.9248
2015,"McClain County","05000US40087",25.9219
2013,"Kemper County","05000US28069",25.9209
2013,"Franklin County","05000US01059",25.9202
2015,"Jim Wells County","05000US48249",25.9169
