year,geo_name,geo,median_property_value,median_property_value_moe
2014,"Lewis County","05000US21135",62600.0,7539.0
2014,"Madison Parish","05000US22065",62600.0,4716.0
2013,"Alfalfa County","05000US40003",62600.0,5017.0
2014,"Cumberland County","05000US21057",62600.0,7746.0
2014,"Pocahontas County","05000US19151",62500.0,4905.0
2013,"Rooks County","05000US20163",62500.0,6617.0
2013,"Ashley County","05000US05003",62500.0,4329.0
2014,"Jefferson County","05000US28063",62400.0,4782.0
2013,"Hickman County","05000US21105",62400.0,9789.0
2013,"Clay County","05000US05021",62400.0,3133.0
2015,"Furnas County","05000US31065",62300.0,5863.0
2013,"Wayne County","05000US19185",62300.0,5472.0
2013,"Quitman County","05000US13239",62300.0,18949.0
2015,"McCreary County","05000US21147",62300.0,5577.0
2015,"Warren County","05000US13301",62300.0,3996.0
2013,"Hitchcock County","05000US31087",62300.0,7585.0
2014,"Floyd County","05000US48153",62200.0,12952.0
2013,"Lee County","05000US21129",62200.0,8023.0
2015,"Clark County","05000US20025",62200.0,7009.0
2013,"Fisher County","05000US48151",62200.0,4428.0
2015,"Dawson County","05000US48115",62100.0,5226.0
2014,"Calhoun County","05000US28013",62100.0,4963.0
2015,"Rush County","05000US20165",62100.0,5273.0
2013,"Jackson County","05000US21109",62100.0,7411.0
2015,"Lamb County","05000US48279",62000.0,4068.0
2015,"Sharkey County","05000US28125",62000.0,9915.0
2013,"Wilbarger County","05000US48487",62000.0,4534.0
2015,"Dallas County","05000US05039",62000.0,8990.0
2013,"Barber County","05000US20007",61900.0,6438.0
2015,"Coahoma County","05000US28027",61900.0,4778.0
2013,"Wallace County","05000US20199",61900.0,6754.0
2013,"Griggs County","05000US38039",61900.0,11057.0
2014,"Jenkins County","05000US13165",61900.0,11223.0
2013,"Garden County","05000US31069",61800.0,11449.0
2015,"Comanche County","05000US20033",61800.0,8185.0
2014,"Fisher County","05000US48151",61700.0,5159.0
2014,"Allen County","05000US20001",61700.0,4081.0
2014,"Perry County","05000US01105",61700.0,11062.0
2015,"Madison Parish","05000US22065",61700.0,3780.0
2014,"Taylor County","05000US13269",61600.0,5417.0
2015,"Greer County","05000US40055",61600.0,11859.0
2013,"Calhoun County","05000US28013",61500.0,4284.0
2013,"Jones County","05000US48253",61500.0,4995.0
2013,"Jefferson County","05000US28063",61500.0,5628.0
2014,"Donley County","05000US48129",61400.0,4144.0
2014,"Furnas County","05000US31065",61400.0,6160.0
2015,"Lafayette County","05000US05073",61400.0,5941.0
2015,"Calhoun County","05000US28013",61300.0,6664.0
2015,"Noxubee County","05000US28103",61300.0,9647.0
2014,"Knott County","05000US21119",61300.0,4606.0
2013,"Eastland County","05000US48133",61200.0,5561.0
2013,"Floyd County","05000US48153",61200.0,9430.0
2015,"Phillips County","05000US05107",61200.0,6290.0
2015,"Gregory County","05000US46053",61200.0,4415.0
2013,"Thayer County","05000US31169",61200.0,3591.0
2014,"Wheeler County","05000US13309",61100.0,16040.0
2013,"Donley County","05000US48129",61100.0,6243.0
2013,"Gallatin County","05000US17059",61100.0,4483.0
2013,"Slope County","05000US38087",61100.0,9917.0
2015,"Choctaw County","05000US01023",61100.0,5034.0
2015,"Fulton County","05000US21075",61000.0,5099.0
2014,"Sioux County","05000US38085",60900.0,12934.0
2013,"Stafford County","05000US20185",60900.0,5495.0
2013,"Coleman County","05000US48083",60900.0,6354.0
2014,"Bienville Parish","05000US22013",60900.0,6565.0
2013,"Issaquena County","05000US28055",60800.0,11933.0
2015,"St. Francis County","05000US05123",60800.0,4336.0
2013,"Falls County","05000US48145",60800.0,4942.0
2013,"Taylor County","05000US13269",60800.0,5484.0
2014,"Slope County","05000US38087",60800.0,24659.0
2013,"Smith County","05000US20183",60800.0,5589.0
2015,"Culberson County","05000US48109",60700.0,7939.0
2014,"Worth County","05000US29227",60600.0,7876.0
2013,"Mississippi County","05000US29133",60600.0,7384.0
2013,"Pocahontas County","05000US19151",60600.0,3594.0
2015,"Jackson County","05000US05067",60600.0,4815.0
2013,"Towner County","05000US38095",60600.0,5449.0
2014,"Jackson County","05000US21109",60500.0,6902.0
2015,"Jefferson County","05000US28063",60500.0,4481.0
2015,"Humphreys County","05000US28053",60500.0,4921.0
2013,"Fulton County","05000US21075",60400.0,6362.0
2014,"Rush County","05000US20165",60400.0,4649.0
2015,"Bell County","05000US21013",60400.0,4583.0
2014,"Wyoming County","05000US54109",60400.0,4537.0
2015,"Kiowa County","05000US40075",60300.0,5319.0
2015,"Marlboro County","05000US45069",60200.0,3555.0
2015,"Wyoming County","05000US54109",60200.0,5305.0
2015,"Eastland County","05000US48133",60100.0,5800.0
2014,"Thayer County","05000US31169",60100.0,3817.0
2015,"Dewey County","05000US46041",60100.0,6913.0
2015,"Wilson County","05000US20205",60100.0,5132.0
2015,"Briscoe County","05000US48045",60000.0,11936.0
2015,"Woodruff County","05000US05147",60000.0,5758.0
2013,"Potter County","05000US46107",60000.0,5811.0
2015,"Coleman County","05000US48083",60000.0,7654.0
2015,"Franklin County","05000US31061",59900.0,5412.0
2015,"Donley County","05000US48129",59900.0,5739.0
2013,"Clarke County","05000US28023",59900.0,4546.0
2014,"Kiowa County","05000US40075",59900.0,5894.0
2013,"Lewis County","05000US21135",59900.0,7759.0
2013,"Motley County","05000US48345",59800.0,12212.0
2013,"Clark County","05000US20025",59800.0,6794.0
2015,"Campbell County","05000US46021",59800.0,7406.0
2013,"Lawrence County","05000US05075",59800.0,4023.0
2014,"Dallas County","05000US05039",59700.0,8793.0
2015,"Wilkinson County","05000US28157",59600.0,12217.0
2013,"Knott County","05000US21119",59600.0,3822.0
2015,"Lincoln County","05000US05079",59600.0,6341.0
2015,"Greeley County","05000US31077",59600.0,5791.0
2015,"Cimarron County","05000US40025",59500.0,5281.0
2013,"Phillips County","05000US05107",59500.0,5629.0
2013,"Jefferson County","05000US40067",59500.0,3639.0
2015,"Lee County","05000US05077",59500.0,4414.0
2015,"Presidio County","05000US48377",59400.0,13195.0
2013,"Wilkinson County","05000US28157",59400.0,7279.0
2014,"Greeley County","05000US31077",59300.0,7694.0
2015,"Desha County","05000US05041",59300.0,5456.0
2013,"Lincoln County","05000US05079",59300.0,6577.0
2013,"Dallas County","05000US05039",59200.0,8249.0
2014,"Fulton County","05000US21075",59200.0,4779.0
2014,"Sheridan County","05000US38083",59100.0,11169.0
2015,"Hitchcock County","05000US31087",59100.0,5411.0
2014,"Sharkey County","05000US28125",59100.0,10853.0
2014,"Choctaw County","05000US01023",59100.0,4962.0
2013,"Runnels County","05000US48399",59100.0,5819.0
2014,"Gregory County","05000US46053",59000.0,4077.0
2013,"Noxubee County","05000US28103",59000.0,8227.0
2013,"Brown County","05000US31017",58900.0,9916.0
2013,"Tensas Parish","05000US22107",58900.0,10863.0
2013,"Eddy County","05000US38027",58800.0,5287.0
2014,"Dawson County","05000US48115",58800.0,6641.0
2014,"Mississippi County","05000US29133",58800.0,6663.0
2014,"Eastland County","05000US48133",58700.0,3814.0
2014,"Lamb County","05000US48279",58700.0,5818.0
2014,"Clay County","05000US21051",58600.0,3209.0
2013,"Logan County","05000US38047",58600.0,10929.0
2014,"Stafford County","05000US20185",58500.0,6774.0
2014,"Coleman County","05000US48083",58400.0,7538.0
2013,"Gregory County","05000US46053",58400.0,5337.0
2014,"Menard County","05000US48327",58400.0,9665.0
2014,"Dimmit County","05000US48127",58400.0,5223.0
2014,"Marlboro County","05000US45069",58400.0,3195.0
2013,"Woodruff County","05000US05147",58400.0,6433.0
2015,"Bailey County","05000US48017",58300.0,7554.0
2013,"Sheridan County","05000US38083",58300.0,13184.0
2013,"Calhoun County","05000US05013",58300.0,5822.0
2014,"Washington County","05000US20201",58300.0,4754.0
2015,"Jones County","05000US46075",58300.0,10810.0
2013,"Washington County","05000US20201",58300.0,3897.0
2013,"Telfair County","05000US13271",58300.0,5444.0
2013,"Choctaw County","05000US01023",58200.0,4863.0
2015,"Dimmit County","05000US48127",58200.0,6788.0
2013,"Lane County","05000US20101",58200.0,5524.0
2014,"Jackson County","05000US05067",58200.0,3994.0
2013,"Marlboro County","05000US45069",58200.0,2768.0
2014,"Clarke County","05000US28023",58200.0,4540.0
2014,"Telfair County","05000US13271",58200.0,6212.0
2013,"Bienville Parish","05000US22013",58100.0,5055.0
2014,"Coahoma County","05000US28027",58100.0,3978.0
2015,"Tallahatchie County","05000US28135",58100.0,5948.0
2014,"Perkins County","05000US46105",58000.0,4359.0
2015,"Clinch County","05000US13065",58000.0,9839.0
2013,"Perry County","05000US01105",58000.0,7387.0
2015,"Taylor County","05000US13269",58000.0,5527.0
2015,"Knott County","05000US21119",57900.0,4118.0
2014,"Letcher County","05000US21133",57900.0,3685.0
2013,"Worth County","05000US29227",57900.0,10297.0
2014,"Jefferson County","05000US40067",57900.0,3262.0
2015,"Buffalo County","05000US46017",57900.0,14500.0
2015,"Worth County","05000US29227",57800.0,7555.0
2015,"Jackson County","05000US46071",57800.0,7810.0
2015,"McPherson County","05000US46089",57800.0,6562.0
2013,"Clay County","05000US21051",57800.0,3325.0
2014,"Taliaferro County","05000US13265",57800.0,12231.0
2015,"Upton County","05000US48461",57600.0,4715.0
2015,"Pulaski County","05000US17153",57600.0,4219.0
2014,"Woodruff County","05000US05147",57600.0,5933.0
2013,"Throckmorton County","05000US48447",57500.0,8181.0
2013,"Dewey County","05000US46041",57500.0,6346.0
2013,"Wyoming County","05000US54109",57500.0,3729.0
2014,"McPherson County","05000US46089",57500.0,8056.0
2013,"Greeley County","05000US31077",57500.0,5111.0
2015,"Osborne County","05000US20141",57400.0,4503.0
2015,"Chicot County","05000US05017",57300.0,4591.0
2013,"Rush County","05000US20165",57300.0,6981.0
2013,"Ward County","05000US48475",57300.0,5487.0
2014,"Lincoln County","05000US05079",57300.0,7019.0
2013,"Pawnee County","05000US31133",57200.0,7353.0
2013,"Blaine County","05000US31009",57200.0,19284.0
2015,"Greenwood County","05000US20073",57200.0,3731.0
2014,"McIntosh County","05000US38051",57200.0,4356.0
2013,"Ness County","05000US20135",57200.0,6111.0
2015,"Nolan County","05000US48353",57200.0,6817.0
2014,"Briscoe County","05000US48045",57100.0,8700.0
2014,"Greenwood County","05000US20073",57100.0,4262.0
2015,"Issaquena County","05000US28055",57000.0,14888.0
2013,"Terrell County","05000US48443",57000.0,12087.0
2013,"Lamb County","05000US48279",56900.0,5521.0
2015,"Twiggs County","05000US13289",56900.0,2969.0
2014,"Hitchcock County","05000US31087",56900.0,4513.0
2014,"Desha County","05000US05041",56900.0,3884.0
2013,"Greenwood County","05000US20073",56800.0,3210.0
2014,"Lee County","05000US05077",56800.0,4323.0
2014,"Lafayette County","05000US05073",56800.0,5642.0
2014,"Pawnee County","05000US31133",56700.0,4506.0
2013,"Perkins County","05000US46105",56700.0,3896.0
2013,"Kiowa County","05000US40075",56600.0,4751.0
2015,"Jefferson County","05000US40067",56600.0,3396.0
2015,"Calhoun County","05000US13037",56600.0,5715.0
2015,"Tillman County","05000US40141",56600.0,7569.0
2013,"Jewell County","05000US20089",56500.0,3580.0
2013,"Edwards County","05000US20047",56500.0,6049.0
2014,"Edwards County","05000US20047",56500.0,5276.0
2013,"Bailey County","05000US48017",56500.0,7978.0
2013,"Jackson County","05000US05067",56500.0,3717.0
2013,"Menard County","05000US48327",56400.0,13507.0
2015,"Edwards County","05000US20047",56400.0,3259.0
2014,"Dewey County","05000US46041",56400.0,5618.0
2015,"Telfair County","05000US13271",56400.0,4655.0
2013,"Furnas County","05000US31065",56400.0,8633.0
2015,"Allendale County","05000US45005",56300.0,4636.0
2015,"Bennett County","05000US46007",56300.0,8714.0
2015,"Clay County","05000US21051",56300.0,3612.0
2015,"Letcher County","05000US21133",56300.0,3685.0
2013,"Franklin County","05000US31061",56200.0,3516.0
2013,"Crockett County","05000US48105",56200.0,24605.0
2014,"Pulaski County","05000US17153",56200.0,2964.0
2013,"Owsley County","05000US21189",56200.0,6900.0
2013,"Kenedy County","05000US48261",56200.0,134370.0
2015,"Menard County","05000US48327",56200.0,6833.0
2014,"Franklin County","05000US31061",56100.0,4880.0
2015,"Foard County","05000US48155",55900.0,14393.0
2015,"Decatur County","05000US20039",55900.0,6101.0
2014,"Allendale County","05000US45005",55800.0,5034.0
2014,"Corson County","05000US46031",55800.0,5065.0
2013,"McPherson County","05000US46089",55800.0,4166.0
2013,"Zapata County","05000US48505",55700.0,4129.0
2013,"Dawson County","05000US48115",55700.0,5566.0
2014,"Tensas Parish","05000US22107",55600.0,5794.0
2013,"McIntosh County","05000US38051",55600.0,4623.0
2013,"Coahoma County","05000US28027",55600.0,3186.0
2013,"Crosby County","05000US48107",55400.0,4900.0
2014,"Motley County","05000US48345",55400.0,8094.0
2014,"Twiggs County","05000US13289",55400.0,4443.0
2013,"Pulaski County","05000US17153",55300.0,4294.0
2015,"Zapata County","05000US48505",55200.0,5271.0
2014,"Chicot County","05000US05017",55200.0,5123.0
2014,"Mellette County","05000US46095",55200.0,16303.0
2014,"Wilkinson County","05000US28157",55100.0,6216.0
2013,"Desha County","05000US05041",55100.0,5530.0
2014,"Upton County","05000US48461",55000.0,4187.0
2015,"Monroe County","05000US05095",55000.0,7025.0
2013,"Letcher County","05000US21133",54900.0,3699.0
2013,"Chicot County","05000US05017",54700.0,6580.0
2015,"Jenkins County","05000US13165",54700.0,13076.0
2013,"Twiggs County","05000US13289",54700.0,8517.0
2014,"Nuckolls County","05000US31129",54700.0,4627.0
2014,"Nolan County","05000US48353",54700.0,7856.0
2013,"Lee County","05000US05077",54700.0,4005.0
2014,"Campbell County","05000US46021",54600.0,9102.0
2015,"Nuckolls County","05000US31129",54500.0,5497.0
2014,"Benson County","05000US38005",54500.0,6173.0
2013,"Claiborne County","05000US28021",54500.0,4675.0
2013,"Boyd County","05000US31015",54500.0,6149.0
2013,"Alexander County","05000US17003",54400.0,6102.0
2013,"Bennett County","05000US46007",54300.0,10133.0
2014,"Osborne County","05000US20141",54300.0,3781.0
2014,"Terrell County","05000US48443",54300.0,12509.0
2014,"Claiborne County","05000US28021",54300.0,5519.0
2013,"Wheeler County","05000US13309",54200.0,14538.0
2014,"Stonewall County","05000US48433",54200.0,11537.0
2015,"Tensas Parish","05000US22107",54200.0,5272.0
2014,"Monroe County","05000US05095",54100.0,10365.0
2015,"Quitman County","05000US28119",54100.0,3174.0
2013,"Comanche County","05000US20033",54100.0,9191.0
2013,"Mellette County","05000US46095",54100.0,9824.0
2014,"Boyd County","05000US31015",54100.0,6205.0
2013,"Nelson County","05000US38063",54000.0,4330.0
2014,"Zapata County","05000US48505",54000.0,4354.0
2015,"Crosby County","05000US48107",53900.0,4032.0
2014,"Duval County","05000US48131",53800.0,7093.0
2014,"Quitman County","05000US28119",53800.0,4962.0
2015,"Corson County","05000US46031",53800.0,4938.0
2015,"Claiborne County","05000US28021",53800.0,5195.0
2014,"Jewell County","05000US20089",53600.0,3650.0
2013,"Decatur County","05000US20039",53500.0,4525.0
2014,"Jackson County","05000US46071",53400.0,11221.0
2015,"Magoffin County","05000US21153",53100.0,6351.0
2015,"Jewell County","05000US20089",53100.0,3664.0
2014,"Crosby County","05000US48107",53100.0,4817.0
2015,"Motley County","05000US48345",53100.0,5920.0
2013,"Calhoun County","05000US13037",53000.0,5602.0
2015,"Duval County","05000US48131",52800.0,5935.0
2014,"Alexander County","05000US17003",52800.0,4214.0
2013,"Tillman County","05000US40141",52800.0,7743.0
2013,"Benson County","05000US38005",52800.0,5196.0
2013,"Wolfe County","05000US21237",52800.0,5035.0
2015,"Wolfe County","05000US21237",52700.0,3728.0
2013,"Duval County","05000US48131",52700.0,7397.0
2013,"Jackson County","05000US46071",52600.0,8238.0
2015,"Stewart County","05000US13259",52500.0,6725.0
2014,"Calhoun County","05000US13037",52400.0,6550.0
2013,"Nuckolls County","05000US31129",52300.0,3784.0
2013,"Lafayette County","05000US05073",52200.0,5668.0
2013,"Nolan County","05000US48353",52200.0,9048.0
2013,"Monroe County","05000US05095",52200.0,7888.0
2013,"Elk County","05000US20049",52100.0,3135.0
2015,"Brooks County","05000US48047",52100.0,5845.0
2013,"Campbell County","05000US46021",52100.0,9162.0
2014,"Bennett County","05000US46007",52100.0,9586.0
2015,"Harlan County","05000US21095",52000.0,3988.0
2013,"Harlan County","05000US21095",52000.0,3182.0
2014,"Tillman County","05000US40141",51700.0,5037.0
2015,"Boyd County","05000US31015",51700.0,6815.0
2014,"Willacy County","05000US48489",51700.0,4182.0
2013,"Briscoe County","05000US48045",51600.0,6644.0
2015,"Holmes County","05000US28051",51500.0,4345.0
2014,"Wolfe County","05000US21237",51500.0,4498.0
2014,"Decatur County","05000US20039",51300.0,6876.0
2015,"Harmon County","05000US40057",51300.0,7197.0
2013,"Osborne County","05000US20141",51200.0,4134.0
2013,"Woodson County","05000US20207",50900.0,5186.0
2015,"Grant County","05000US31075",50800.0,8131.0
2014,"Chautauqua County","05000US20019",50700.0,5518.0
2014,"Elk County","05000US20049",50700.0,4039.0
2013,"Jim Hogg County","05000US48247",50700.0,13836.0
2013,"Stewart County","05000US13259",50600.0,11084.0
2014,"Harlan County","05000US21095",50300.0,3505.0
2015,"Alexander County","05000US17003",50200.0,5986.0
2013,"Dimmit County","05000US48127",49900.0,6473.0
2013,"Stonewall County","05000US48433",49900.0,8831.0
2014,"Magoffin County","05000US21153",49700.0,7014.0
2015,"Stonewall County","05000US48433",49700.0,8279.0
2015,"Willacy County","05000US48489",49700.0,4120.0
