year,geo_name,geo,income,income_moe,income_rank
2015,"Morrow County","05000US41049",50918.0,2042.0,924.0
2014,"Garfield County","05000US53023",50915.0,3866.0,873.0
2014,"Otter Tail County","05000US27111",50914.0,1226.0,874.0
2014,"Macoupin County","05000US17117",50911.0,2196.0,875.0
2014,"Jackson County","05000US27063",50907.0,2373.0,876.0
2013,"Douglas County","05000US27041",50905.0,1793.0,802.0
2015,"Dewey County","05000US40043",50904.0,2718.0,925.0
2014,"Custer County","05000US46033",50903.0,5829.0,877.0
2014,"Bonneville County, ID","05000US16019",50897.0,1328.0,878.0
2015,"Hancock County","05000US39063",50895.0,1503.0,926.0
2015,"Oldham County","05000US48359",50893.0,11047.0,927.0
2015,"Pennington County, SD","05000US46103",50890.0,1394.0,928.0
2013,"Otoe County","05000US31131",50881.0,2343.0,803.0
2015,"Genesee County","05000US36037",50880.0,1652.0,929.0
2013,"Franklin County, OH","05000US39049",50877.0,450.0,804.0
2015,"Catoosa County","05000US13047",50876.0,1459.0,930.0
2014,"Chelan County","05000US53007",50876.0,1835.0,879.0
2013,"Bonneville County, ID","05000US16019",50872.0,1283.0,805.0
2014,"Bexar County, TX","05000US48029",50867.0,442.0,880.0
2013,"Carroll County","05000US33003",50866.0,2636.0,806.0
2013,"Merrick County","05000US31121",50859.0,3246.0,807.0
2013,"Kosciusko County","05000US18085",50859.0,1727.0,807.0
2015,"Chippewa County","05000US27023",50858.0,2807.0,931.0
2014,"Shackelford County","05000US48417",50857.0,8163.0,881.0
2014,"Jackson County","05000US48239",50856.0,3352.0,882.0
2013,"DeKalb County, GA","05000US13089",50856.0,791.0,809.0
2015,"Ellis County","05000US40045",50855.0,4088.0,932.0
2013,"Hall County, GA","05000US13139",50853.0,1190.0,810.0
2015,"Kingman County","05000US20095",50844.0,4433.0,933.0
2015,"Ramsey County","05000US38071",50841.0,4948.0,934.0
2014,"Portage County","05000US55097",50837.0,1346.0,883.0
2013,"Colonial Heights city","05000US51570",50835.0,3026.0,811.0
2013,"Pennington County, SD","05000US46103",50833.0,1219.0,812.0
2013,"Warren County","05000US29219",50830.0,2266.0,813.0
2014,"Scurry County","05000US48415",50829.0,3510.0,884.0
2014,"Cherokee County","05000US19035",50828.0,3327.0,885.0
2013,"Waupaca County","05000US55135",50822.0,1486.0,814.0
2013,"Putnam County","05000US18133",50821.0,2930.0,815.0
2014,"Greenlee County","05000US04011",50818.0,4283.0,886.0
2014,"Perry County","05000US29157",50817.0,3340.0,887.0
2013,"Jo Daviess County","05000US17085",50817.0,2471.0,816.0
2013,"Renville County","05000US27129",50802.0,1655.0,817.0
2014,"DeKalb County, GA","05000US13089",50799.0,649.0,888.0
2015,"Wayne County","05000US36117",50798.0,1284.0,935.0
2013,"Charleston County, SC","05000US45019",50792.0,982.0,818.0
2013,"St. Clair County","05000US01115",50786.0,1931.0,819.0
2015,"Lake and Peninsula Borough","05000US02164",50781.0,9403.0,936.0
2015,"Rich County","05000US49033",50781.0,5055.0,936.0
2015,"Ford County","05000US20057",50777.0,1792.0,938.0
2015,"Washington County, UT","05000US49053",50774.0,1694.0,939.0
2014,"Northumberland County","05000US51133",50774.0,3849.0,889.0
2014,"La Crosse County, WI","05000US55063",50769.0,1465.0,890.0
2015,"Hardin County, KY","05000US21093",50765.0,1766.0,940.0
2015,"Summit County, OH","05000US39153",50765.0,662.0,940.0
2014,"Deuel County","05000US31049",50764.0,4649.0,891.0
2015,"Bonneville County, ID","05000US16019",50762.0,1206.0,942.0
2013,"Roseau County","05000US27135",50759.0,2440.0,820.0
2014,"Atascosa County","05000US48013",50756.0,2436.0,892.0
2013,"Cumberland County, NJ","05000US34011",50750.0,1308.0,821.0
2015,"Roger Mills County","05000US40129",50739.0,4298.0,943.0
2015,"Brown County","05000US17009",50739.0,4955.0,943.0
2013,"Westmoreland County, PA","05000US42129",50736.0,746.0,822.0
2014,"Douglas County, KS","05000US20045",50732.0,1346.0,893.0
2014,"St. Clair County, IL","05000US17163",50728.0,924.0,894.0
2015,"Lafayette County","05000US29107",50723.0,2799.0,945.0
2014,"St. John the Baptist Parish","05000US22095",50716.0,1977.0,895.0
2015,"Polk County","05000US55095",50714.0,1268.0,946.0
2013,"Peoria County, IL","05000US17143",50712.0,833.0,823.0
2014,"Burnet County","05000US48053",50712.0,3865.0,896.0
2015,"Sullivan County","05000US36105",50710.0,1669.0,947.0
2013,"Hampton city, VA","05000US51650",50705.0,1412.0,824.0
2014,"Osceola County","05000US19143",50700.0,2205.0,897.0
2013,"Polk County","05000US27119",50695.0,1768.0,825.0
2015,"Monroe County","05000US55081",50694.0,1587.0,948.0
2013,"Lea County","05000US35025",50694.0,3633.0,826.0
2015,"Knox County","05000US23013",50693.0,1972.0,949.0
2014,"Montgomery County, TN","05000US47125",50693.0,1025.0,898.0
2014,"Beaver County","05000US49001",50685.0,6195.0,899.0
2014,"Clay County","05000US31035",50682.0,2521.0,900.0
2013,"Foster County","05000US38031",50677.0,7098.0,827.0
2014,"Trego County","05000US20195",50670.0,3833.0,901.0
2015,"Hockley County","05000US48219",50665.0,2310.0,950.0
2015,"Sheridan County","05000US30091",50664.0,8352.0,951.0
2014,"Victoria County","05000US48469",50663.0,1537.0,902.0
2015,"Defiance County","05000US39039",50663.0,1705.0,952.0
2013,"San Patricio County","05000US48409",50657.0,2579.0,828.0
2015,"Sedgwick County, KS","05000US20173",50657.0,597.0,953.0
2013,"Fillmore County","05000US27045",50657.0,1567.0,828.0
2013,"Erie County, NY","05000US36029",50653.0,508.0,830.0
2014,"Emery County","05000US49015",50653.0,2147.0,903.0
2014,"Moody County","05000US46101",50651.0,4814.0,904.0
2013,"Schleicher County","05000US48413",50648.0,12727.0,831.0
2014,"Nelson County","05000US38063",50640.0,4087.0,905.0
2014,"Watonwan County","05000US27165",50638.0,2338.0,906.0
2015,"Adams County","05000US31001",50635.0,3236.0,954.0
2013,"St. John the Baptist Parish","05000US22095",50635.0,2492.0,832.0
2014,"Dickey County","05000US38021",50634.0,2580.0,907.0
2015,"LaSalle County, IL","05000US17099",50633.0,1642.0,955.0
2015,"Nobles County","05000US27105",50625.0,1945.0,956.0
2014,"Loudon County","05000US47105",50619.0,3557.0,908.0
2013,"Guthrie County","05000US19077",50609.0,1773.0,833.0
2013,"Scott County","05000US20171",50605.0,5948.0,834.0
2015,"Watonwan County","05000US27165",50604.0,1759.0,957.0
2014,"Cumberland County, NJ","05000US34011",50603.0,1419.0,909.0
2014,"Salem city","05000US51775",50590.0,2117.0,910.0
2015,"Sweet Grass County","05000US30097",50588.0,7042.0,958.0
2013,"Louisa County","05000US19115",50583.0,3206.0,835.0
2015,"Beaver County, PA","05000US42007",50581.0,1184.0,959.0
2013,"Newton County, GA","05000US13217",50580.0,2178.0,836.0
2015,"Hillsborough County, FL","05000US12057",50579.0,420.0,960.0
2013,"St. Clair County, IL","05000US17163",50578.0,967.0,837.0
2015,"Jackson County","05000US27063",50574.0,2147.0,961.0
2014,"Genesee County","05000US36037",50573.0,1504.0,911.0
2014,"Rich County","05000US49033",50573.0,7979.0,911.0
2013,"Lafourche Parish","05000US22057",50572.0,1817.0,838.0
2013,"Hockley County","05000US48219",50565.0,2271.0,839.0
2014,"Pennington County, SD","05000US46103",50564.0,1374.0,913.0
2014,"Mariposa County","05000US06043",50560.0,3962.0,914.0
2015,"Carroll County","05000US19027",50559.0,3518.0,962.0
2015,"Jessamine County","05000US21113",50558.0,2236.0,963.0
2013,"Chippewa County","05000US55017",50551.0,1445.0,840.0
2015,"Bell County, TX","05000US48027",50550.0,821.0,964.0
2015,"Winona County","05000US27169",50547.0,1745.0,965.0
2013,"Sterling County","05000US48431",50543.0,14157.0,841.0
2013,"Carroll County","05000US18015",50542.0,2316.0,842.0
2015,"Sanborn County","05000US46111",50541.0,3855.0,966.0
2015,"Greenville County, SC","05000US45045",50540.0,597.0,967.0
2015,"La Crosse County, WI","05000US55063",50539.0,1244.0,968.0
2015,"Logan County","05000US17107",50539.0,2403.0,968.0
2013,"Lafayette County","05000US29107",50527.0,2770.0,843.0
2014,"Windham County","05000US50025",50526.0,1851.0,915.0
2013,"Fremont County","05000US19071",50520.0,2445.0,844.0
2015,"Clark County","05000US17023",50517.0,2304.0,970.0
2013,"Story County","05000US19169",50516.0,1453.0,845.0
2014,"Knox County","05000US23013",50515.0,2243.0,916.0
2013,"Jasper County","05000US19099",50513.0,2457.0,846.0
2015,"Johnston County, NC","05000US37101",50512.0,1625.0,971.0
2013,"Harrison County","05000US18061",50510.0,2562.0,847.0
2014,"Sterling County","05000US48431",50509.0,15906.0,917.0
2013,"Wilkin County","05000US27167",50507.0,4380.0,848.0
