year,geo_name,geo,teen_births
2017,"Florence County","05000US55037",16.9
2016,"Butler County","05000US19023",16.9
2016,"Utah County, UT","05000US49049",16.9
2015,"Fairfield County, CT","05000US09001",16.9
2015,"Kewaunee County","05000US55061",16.9
2017,"Benton County","05000US19011",16.9
2015,"McHenry County, IL","05000US17111",16.9
2017,"Franklin County","05000US31061",16.9
2015,"Gloucester County, NJ","05000US34015",16.9
2016,"Gilpin County","05000US08047",16.9
2017,"Nemaha County","05000US31127",16.9
2016,"Sanpete County","05000US49039",16.9
2017,"Poweshiek County","05000US19157",16.8
2017,"Kewaunee County","05000US55061",16.8
2016,"Nance County","05000US31125",16.8
2017,"Chisago County","05000US27025",16.8
2015,"Oakland County, MI","05000US26125",16.8
2015,"Pierce County","05000US31139",16.8
2015,"Cumberland County, PA","05000US42041",16.7
2015,"Monroe County, PA","05000US42089",16.7
2016,"San Luis Obispo County, CA","05000US06079",16.7
2017,"Taylor County","05000US55119",16.7
2017,"Woodford County","05000US17203",16.7
2017,"Adair County","05000US19001",16.7
2015,"Houghton County","05000US26061",16.7
2016,"Clayton County","05000US19043",16.7
2017,"Frederick County, MD","05000US24021",16.7
2015,"Beaverhead County","05000US30001",16.7
2016,"Sweet Grass County","05000US30097",16.7
2017,"Rice County","05000US27131",16.7
2015,"Kossuth County","05000US19109",16.6
2017,"Ontonagon County","05000US26131",16.6
2016,"McLean County, IL","05000US17113",16.6
2016,"Pawnee County","05000US31133",16.6
2016,"Ocean County, NJ","05000US34029",16.6
2017,"Sullivan County","05000US42113",16.6
2017,"Iowa County","05000US19095",16.6
2017,"San Mateo County, CA","05000US06081",16.6
2016,"Broomfield County","05000US08014",16.6
2017,"Cortland County","05000US36023",16.6
2017,"Ontario County, NY","05000US36069",16.5
2015,"El Dorado County, CA","05000US06017",16.5
2015,"Dickey County","05000US38021",16.5
2016,"Sac County","05000US19161",16.5
2017,"Sioux County","05000US19167",16.4
2016,"Johnson County, KS","05000US20091",16.4
2015,"Barnstable County, MA","05000US25001",16.4
2016,"Albany County, NY","05000US36001",16.4
2016,"Ulster County, NY","05000US36111",16.4
2017,"Ellsworth County","05000US20053",16.4
2016,"Mercer County","05000US38057",16.4
2016,"Nevada County, CA","05000US06057",16.4
2017,"McCook County","05000US46087",16.4
2017,"Osage County","05000US29151",16.4
2016,"Monroe County, PA","05000US42089",16.4
2016,"Columbia County","05000US42037",16.3
2015,"Columbia County","05000US42037",16.3
2017,"Warren County, OH","05000US39165",16.3
2017,"Butler County","05000US19023",16.3
2015,"Lincoln County","05000US46083",16.3
2015,"Plymouth County, MA","05000US25023",16.3
2015,"Kittson County","05000US27069",16.3
2017,"Ottawa County, MI","05000US26139",16.3
2017,"Fairfax city","05000US51600",16.3
2016,"Adair County","05000US29001",16.3
2015,"Ouray County","05000US08091",16.3
2015,"Polk County","05000US31143",16.3
2017,"Riley County","05000US20161",16.2
2017,"Cedar County","05000US19031",16.2
2016,"Leon County, FL","05000US12073",16.2
2017,"Worth County","05000US19195",16.2
2016,"Door County","05000US55029",16.2
2017,"Catron County","05000US35003",16.2
2017,"Lawrence County","05000US46081",16.2
2015,"Madison County","05000US36053",16.2
2015,"Medina County, OH","05000US39103",16.2
2016,"Iowa County","05000US55049",16.2
2017,"Richmond County, NY","05000US36085",16.2
2015,"Nemaha County","05000US20131",16.2
2016,"Cook County","05000US27031",16.2
2015,"Jefferson County","05000US55055",16.1
2017,"Clackamas County, OR","05000US41005",16.1
2017,"Sanpete County","05000US49039",16.1
2016,"Turner County","05000US46125",16.1
2016,"Cedar County","05000US19031",16.1
2017,"Kingsbury County","05000US46077",16.1
2017,"Arlington County, VA","05000US51013",16.1
2016,"San Miguel County","05000US08113",16.1
2015,"Burlington County, NJ","05000US34005",16.1
2017,"Montgomery County, MD","05000US24031",16.1
2015,"Suffolk County, NY","05000US36103",16.1
2017,"Sherburne County","05000US27141",16.1
2015,"Stearns County, MN","05000US27145",16.1
2016,"Madison County","05000US36053",16.1
2016,"Nemaha County","05000US20131",16.0
2016,"Brown County","05000US31017",16.0
2017,"St. Johns County, FL","05000US12109",16.0
2016,"Washington County","05000US20201",16.0
2017,"Teton County","05000US30099",16.0
2015,"Merrimack County, NH","05000US33013",16.0
2017,"Pierce County","05000US31139",16.0
2016,"Spink County","05000US46115",16.0
2017,"Wyoming County","05000US36121",16.0
2015,"Portage County, OH","05000US39133",15.9
2015,"La Crosse County, WI","05000US55063",15.9
2017,"Kendall County, IL","05000US17093",15.9
2016,"Kingsbury County","05000US46077",15.9
2015,"Holmes County","05000US39075",15.9
2017,"Mercer County","05000US38057",15.9
2016,"Lincoln County","05000US46083",15.9
2017,"Kittson County","05000US27069",15.9
2015,"Iron County","05000US55051",15.9
2016,"Dane County, WI","05000US55025",15.9
2016,"Carbon County","05000US30009",15.9
2015,"Eau Claire County, WI","05000US55035",15.8
2016,"Beaverhead County","05000US30001",15.8
2015,"Hamilton County","05000US36041",15.8
2016,"Cumberland County, PA","05000US42041",15.8
2016,"Putnam County","05000US17155",15.8
2015,"Teton County","05000US30099",15.8
2016,"Gloucester County, NJ","05000US34015",15.8
2017,"St. Charles County, MO","05000US29183",15.8
2015,"Adair County","05000US29001",15.8
2016,"Oakland County, MI","05000US26125",15.8
2015,"Wood County, OH","05000US39173",15.8
2017,"Monroe County, PA","05000US42089",15.8
2016,"Fillmore County","05000US27045",15.8
2015,"Bottineau County","05000US38009",15.8
2017,"Yolo County, CA","05000US06113",15.8
2017,"Anoka County, MN","05000US27003",15.8
2016,"El Dorado County, CA","05000US06017",15.7
2015,"Westchester County, NY","05000US36119",15.7
2016,"Prince Edward County","05000US51147",15.7
2015,"Washington County","05000US20201",15.7
2015,"Scotland County","05000US29199",15.7
2015,"Clinton County","05000US26037",15.7
2016,"Dakota County, MN","05000US27037",15.7
2017,"Pembina County","05000US38067",15.7
2015,"Botetourt County","05000US51023",15.7
2015,"DeKalb County, IL","05000US17037",15.7
2016,"Medina County, OH","05000US39103",15.6
2016,"Stearns County, MN","05000US27145",15.6
2017,"Dickey County","05000US38021",15.6
2017,"Clark County","05000US46025",15.6
2016,"Teton County","05000US30099",15.6
2017,"Traill County","05000US38097",15.6
2017,"Edmunds County","05000US46045",15.6
2016,"Pepin County","05000US55091",15.6
2017,"Utah County, UT","05000US49049",15.6
2016,"Carroll County, MD","05000US24013",15.6
2017,"Wright County, MN","05000US27171",15.6
2015,"Scott County, MN","05000US27139",15.6
2015,"Portage County","05000US55097",15.5
2015,"Union County","05000US42119",15.5
2017,"Door County","05000US55029",15.5
2015,"Pepin County","05000US55091",15.5
2015,"Oldham County","05000US21185",15.5
2015,"Wallowa County","05000US41063",15.5
2017,"King County, WA","05000US53033",15.5
2015,"Nantucket County","05000US25019",15.5
2017,"Columbia County","05000US42037",15.4
2015,"Lyon County","05000US19119",15.4
2017,"San Luis Obispo County, CA","05000US06079",15.4
2016,"Eau Claire County, WI","05000US55035",15.4
2017,"McLean County, IL","05000US17113",15.4
2015,"Schoharie County","05000US36095",15.4
2016,"Botetourt County","05000US51023",15.4
2016,"McHenry County, IL","05000US17111",15.4
2017,"Adair County","05000US29001",15.4
2017,"Lafayette County","05000US28071",15.4
2016,"Schoharie County","05000US36095",15.4
2017,"Albany County, NY","05000US36001",15.4
2017,"Price County","05000US55099",15.4
2015,"Routt County","05000US08107",15.4
2016,"Fairfield County, CT","05000US09001",15.4
2015,"Rockland County, NY","05000US36087",15.4
2015,"San Francisco County, CA","05000US06075",15.4
2015,"Gallatin County","05000US30031",15.3
2015,"Boulder County, CO","05000US08013",15.3
2015,"Sheridan County","05000US30091",15.3
2015,"Grant County","05000US55043",15.3
2016,"Routt County","05000US08107",15.3
2015,"Wilkin County","05000US27167",15.3
2017,"Hancock County","05000US19081",15.2
2015,"Cheshire County","05000US33005",15.2
2016,"Merrimack County, NH","05000US33013",15.2
2016,"Clark County","05000US46025",15.2
2017,"Ocean County, NJ","05000US34029",15.2
2016,"Plymouth County, MA","05000US25023",15.2
2016,"Union County","05000US46127",15.2
2016,"Polk County","05000US31143",15.2
2016,"Stillwater County","05000US30095",15.2
2017,"Kiowa County","05000US20097",15.2
2017,"Leon County, FL","05000US12073",15.2
2016,"Jefferson County","05000US55055",15.1
2016,"Wallowa County","05000US41063",15.1
2017,"Kossuth County","05000US19109",15.1
2016,"Suffolk County, NY","05000US36103",15.1
2016,"Portage County","05000US55097",15.1
2015,"Clay County","05000US27027",15.1
2017,"Carbon County","05000US30009",15.1
2017,"Johnson County, KS","05000US20091",15.1
2017,"Nevada County, CA","05000US06057",15.1
2015,"Traill County","05000US38097",15.1
2016,"Traill County","05000US38097",15.0
2016,"Kossuth County","05000US19109",15.0
2016,"Buffalo County","05000US55011",15.0
2017,"Dawes County","05000US31045",15.0
2017,"Ulster County, NY","05000US36111",15.0
2015,"Middlesex County, NJ","05000US34023",15.0
2017,"Harford County, MD","05000US24025",15.0
2016,"Holmes County","05000US39075",15.0
2015,"Newport County","05000US44005",15.0
2016,"Barnstable County, MA","05000US25001",15.0
2016,"Clinton County","05000US26037",15.0
2017,"Prince Edward County","05000US51147",14.9
2015,"Vernon County","05000US55123",14.9
2016,"San Juan County","05000US53055",14.9
2016,"Ouray County","05000US08091",14.9
2017,"Fillmore County","05000US27045",14.9
2016,"Wood County, OH","05000US39173",14.9
2017,"Madison County","05000US36053",14.9
2017,"Stearns County, MN","05000US27145",14.9
2016,"Burlington County, NJ","05000US34005",14.9
2017,"Nance County","05000US31125",14.9
2017,"Cumberland County, PA","05000US42041",14.8
2015,"Frontier County","05000US31063",14.8
2017,"Madison County","05000US30057",14.8
2016,"Cheshire County","05000US33005",14.8
2015,"Hanover County, VA","05000US51085",14.8
2015,"Placer County, CA","05000US06061",14.8
2017,"Holmes County","05000US39075",14.8
2015,"Warren County, NJ","05000US34041",14.8
2017,"Medina County, OH","05000US39103",14.7
2017,"Butte County","05000US16023",14.7
2017,"Union County","05000US46127",14.7
2017,"Stillwater County","05000US30095",14.7
2017,"Ouray County","05000US08091",14.7
2015,"Houston County","05000US27055",14.7
2017,"Schoharie County","05000US36095",14.7
2017,"Oakland County, MI","05000US26125",14.7
2017,"Pepin County","05000US55091",14.7
2016,"Portage County, OH","05000US39133",14.7
2017,"San Miguel County","05000US08113",14.7
2017,"Iowa County","05000US55049",14.7
2017,"Lincoln County","05000US46083",14.7
2016,"Forsyth County, GA","05000US13117",14.7
2017,"Pope County","05000US27121",14.7
2015,"Fairfax County, VA","05000US51059",14.6
2016,"Rockland County, NY","05000US36087",14.6
2015,"Nicollet County","05000US27103",14.6
2016,"La Crosse County, WI","05000US55063",14.5
2015,"Strafford County, NH","05000US33017",14.5
2017,"Dane County, WI","05000US55025",14.5
2016,"Grant County","05000US55043",14.5
2017,"El Dorado County, CA","05000US06017",14.5
2015,"Gunnison County","05000US08051",14.5
2015,"Kingsbury County","05000US46077",14.5
2015,"Washington County, WI","05000US55131",14.5
2015,"Butler County, PA","05000US42019",14.5
2017,"Cook County","05000US27031",14.5
2017,"Dakota County, MN","05000US27037",14.4
2017,"Traverse County","05000US27155",14.4
2016,"Edmunds County","05000US46045",14.4
2017,"Grundy County","05000US19075",14.4
2015,"Grundy County","05000US19075",14.4
2017,"Gloucester County, NJ","05000US34015",14.4
2016,"DeKalb County, IL","05000US17037",14.4
2015,"DuPage County, IL","05000US17043",14.4
2016,"Westchester County, NY","05000US36119",14.4
2017,"Broomfield County","05000US08014",14.4
2015,"Monongalia County, WV","05000US54061",14.4
2017,"Eau Claire County, WI","05000US55035",14.3
2015,"Cumberland County, ME","05000US23005",14.3
2016,"Madison County","05000US30057",14.3
2016,"Houghton County","05000US26061",14.3
2016,"San Francisco County, CA","05000US06075",14.3
2016,"Gallatin County","05000US30031",14.3
2016,"Vernon County","05000US55123",14.3
2016,"Clay County","05000US27027",14.3
2015,"Cavalier County","05000US38019",14.2
2016,"Union County","05000US42119",14.2
2016,"Strafford County, NH","05000US33017",14.2
2016,"Middlesex County, NJ","05000US34023",14.2
2017,"Merrimack County, NH","05000US33013",14.2
2017,"Cheshire County","05000US33005",14.2
2016,"Warren County, NJ","05000US34041",14.2
2015,"Boone County","05000US31011",14.2
2016,"Grundy County","05000US19075",14.2
2015,"Goochland County","05000US51075",14.2
2017,"Boise County","05000US16015",14.1
2017,"Jefferson County","05000US55055",14.1
2017,"Polk County","05000US31143",14.1
2017,"Scotland County","05000US29199",14.1
2016,"Boulder County, CO","05000US08013",14.1
2015,"Pope County","05000US27121",14.1
2016,"Scotland County","05000US29199",14.0
2017,"McHenry County, IL","05000US17111",14.0
2017,"Suffolk County, NY","05000US36103",14.0
2017,"Rockland County, NY","05000US36087",14.0
2016,"Scott County, MN","05000US27139",14.0
2016,"Butler County, PA","05000US42019",14.0
2015,"Grafton County","05000US33009",14.0
2016,"Albany County","05000US56001",14.0
2015,"Athens County","05000US39009",13.9
2015,"Kiowa County","05000US20097",13.9
2017,"Fairfield County, CT","05000US09001",13.9
2017,"Wood County, OH","05000US39173",13.9
2016,"Newport County","05000US44005",13.9
2016,"Bon Homme County","05000US46009",13.9
2015,"Oconee County","05000US13219",13.9
2015,"Butler County","05000US31023",13.9
2016,"Hanover County, VA","05000US51085",13.9
2017,"Barnstable County, MA","05000US25001",13.8
2017,"Burlington County, NJ","05000US34005",13.8
2015,"Saratoga County, NY","05000US36091",13.8
2017,"Turner County","05000US46125",13.8
2015,"Chester County, PA","05000US42029",13.8
2015,"Stillwater County","05000US30095",13.8
2015,"Mercer County","05000US38057",13.8
2017,"Bon Homme County","05000US46009",13.8
2017,"Botetourt County","05000US51023",13.8
2016,"Oldham County","05000US21185",13.7
2017,"Plymouth County, MA","05000US25023",13.7
2015,"Pike County","05000US42103",13.7
2016,"Monongalia County, WV","05000US54061",13.7
2016,"Marquette County","05000US26103",13.7
2015,"Marquette County","05000US26103",13.7
2016,"Gunnison County","05000US08051",13.7
2017,"Carroll County, MD","05000US24013",13.6
2015,"Hamilton County, IN","05000US18057",13.6
2016,"Lac qui Parle County","05000US27073",13.6
2015,"Saunders County","05000US31155",13.6
2017,"Buffalo County","05000US55011",13.5
2017,"Westchester County, NY","05000US36119",13.5
2017,"Albany County","05000US56001",13.5
2015,"Montgomery County, PA","05000US42091",13.5
2015,"McCook County","05000US46087",13.5
2015,"St. Croix County","05000US55109",13.5
2016,"Nantucket County","05000US25019",13.5
2017,"Portage County","05000US55097",13.5
2017,"Union County","05000US42119",13.5
2016,"Placer County, CA","05000US06061",13.5
2017,"DeKalb County, IL","05000US17037",13.5
2017,"Middlesex County, NJ","05000US34023",13.4
2016,"Saunders County","05000US31155",13.4
2015,"McDonough County","05000US17109",13.4
2016,"Pope County","05000US27121",13.4
2016,"Kiowa County","05000US20097",13.4
2016,"Saratoga County, NY","05000US36091",13.4
2016,"Athens County","05000US39009",13.4
2017,"Sweet Grass County","05000US30097",13.3
2016,"Washington County, WI","05000US55131",13.3
2016,"DuPage County, IL","05000US17043",13.3
2017,"Portage County, OH","05000US39133",13.3
2017,"Butler County, PA","05000US42019",13.3
2015,"Madison County","05000US30057",13.3
2015,"Albany County","05000US56001",13.3
2017,"Lake County","05000US46079",13.3
2017,"Clay County","05000US27027",13.3
2017,"Monongalia County, WV","05000US54061",13.3
2016,"Cumberland County, ME","05000US23005",13.3
2017,"Houston County","05000US27055",13.2
2015,"Isabella County","05000US26073",13.2
2016,"Nicollet County","05000US27103",13.2
2017,"La Crosse County, WI","05000US55063",13.2
2017,"Jefferson County","05000US30043",13.2
2017,"Gallatin County","05000US30031",13.1
2015,"Dutchess County, NY","05000US36027",13.1
2017,"Strafford County, NH","05000US33017",13.1
2016,"Fairfax County, VA","05000US51059",13.1
2015,"Dunn County","05000US55033",13.1
